Stock_ID,Date,Instrument_Name,Price,Volume
Stock_4,2023-11-21,Google,136.97,22640000
Stock_4,2023-11-20,Google,136.25,27850000
Stock_4,2023-11-17,Google,135.31,37290000
Stock_4,2023-11-16,Google,136.93,27160000
Stock_4,2023-11-15,Google,134.62,23200000
Stock_4,2023-11-14,Google,133.62,32270000
Stock_4,2023-11-13,Google,132.09,18010000
Stock_4,2023-11-10,Google,132.59,26930000
Stock_4,2023-11-09,Google,130.24,22890000
Stock_4,2023-11-08,Google,131.84,25650000
Stock_4,2023-11-07,Google,130.97,27770000
Stock_4,2023-11-06,Google,130.25,19020000
Stock_4,2023-11-03,Google,129.1,26390000
Stock_4,2023-11-02,Google,127.49,26590000
Stock_4,2023-11-01,Google,126.45,30080000
Stock_4,2023-10-31,Google,124.08,25920000
Stock_4,2023-10-30,Google,124.46,28180000
Stock_4,2023-10-27,Google,122.17,44570000
Stock_4,2023-10-26,Google,122.28,55640000
Stock_4,2023-10-25,Google,125.61,83290000
Stock_4,2023-10-24,Google,138.81,40970000
Stock_4,2023-10-23,Google,136.5,26180000
Stock_4,2023-10-20,Google,135.6,26340000
Stock_4,2023-10-19,Google,137.75,25880000
Stock_4,2023-10-18,Google,137.96,23290000
Stock_4,2023-10-17,Google,139.72,23110000
Stock_4,2023-10-16,Google,139.1,26310000
Stock_4,2023-10-13,Google,137.36,23440000
Stock_4,2023-10-12,Google,138.97,24710000
Stock_4,2023-10-11,Google,140.55,25780000
Stock_4,2023-10-10,Google,138.06,27760000
Stock_4,2023-10-09,Google,138.42,19280000
Stock_4,2023-10-06,Google,137.58,27600000
Stock_4,2023-10-05,Google,135.07,19780000
Stock_4,2023-10-04,Google,135.24,26610000
Stock_4,2023-10-03,Google,132.43,22920000
Stock_4,2023-10-02,Google,134.17,22250000
Stock_4,2023-09-29,Google,130.86,30860000
Stock_4,2023-09-28,Google,132.31,22360000
Stock_4,2023-09-27,Google,130.54,22690000
Stock_4,2023-09-26,Google,128.57,25660000
Stock_4,2023-09-25,Google,131.11,19310000
Stock_4,2023-09-22,Google,130.25,26400000
Stock_4,2023-09-21,Google,130.44,31450000
Stock_4,2023-09-20,Google,133.74,29440000
Stock_4,2023-09-19,Google,138.04,18640000
Stock_4,2023-09-18,Google,138.21,21630000
Stock_4,2023-09-15,Google,137.4,38920000
Stock_4,2023-09-14,Google,138.1,24680000
Stock_4,2023-09-13,Google,136.71,20710000
Stock_4,2023-09-12,Google,135.34,18330000
Stock_4,2023-09-11,Google,136.92,20560000
Stock_4,2023-09-08,Google,136.38,23580000
Stock_4,2023-09-07,Google,135.26,17630000
Stock_4,2023-09-06,Google,134.46,18650000
Stock_4,2023-09-05,Google,135.77,19330000
Stock_4,2023-09-01,Google,135.66,21540000
Stock_4,2023-08-31,Google,136.17,29640000
Stock_4,2023-08-30,Google,135.88,26780000
Stock_4,2023-08-29,Google,134.57,41160000
Stock_4,2023-08-28,Google,131.01,20090000
Stock_4,2023-08-25,Google,129.88,26760000
Stock_4,2023-08-24,Google,129.78,27890000
Stock_4,2023-08-23,Google,132.37,27430000
Stock_4,2023-08-22,Google,129.08,22030000
Stock_4,2023-08-21,Google,128.37,23970000
Stock_4,2023-08-18,Google,127.46,30500000
Stock_4,2023-08-17,Google,129.92,33060000
Stock_4,2023-08-16,Google,128.7,24920000
Stock_4,2023-08-15,Google,129.78,19650000
Stock_4,2023-08-14,Google,131.33,24700000
Stock_4,2023-08-11,Google,129.56,19590000
Stock_4,2023-08-10,Google,129.69,20070000
Stock_4,2023-08-09,Google,129.66,23300000
Stock_4,2023-08-08,Google,131.4,23490000
Stock_4,2023-08-07,Google,131.53,22750000
Stock_4,2023-08-04,Google,128.11,26150000
Stock_4,2023-08-03,Google,128.45,18990000
Stock_4,2023-08-02,Google,128.38,25940000
Stock_4,2023-08-01,Google,131.55,23050000
Stock_4,2023-07-31,Google,132.72,27990000
Stock_4,2023-07-28,Google,132.58,36590000
Stock_4,2023-07-27,Google,129.4,44950000
Stock_4,2023-07-26,Google,129.27,61680000
Stock_4,2023-07-25,Google,122.21,52510000
Stock_4,2023-07-24,Google,121.53,29480000
Stock_4,2023-07-21,Google,120.02,71610000
Stock_4,2023-07-20,Google,119.2,37910000
Stock_4,2023-07-19,Google,122.03,37220000
Stock_4,2023-07-18,Google,123.76,26040000
Stock_4,2023-07-17,Google,124.65,25470000
Stock_4,2023-07-14,Google,125.42,33280000
Stock_4,2023-07-13,Google,124.54,44300000
Stock_4,2023-07-12,Google,118.93,30200000
Stock_4,2023-07-11,Google,117.14,22980000
Stock_4,2023-07-10,Google,116.45,35240000
Stock_4,2023-07-07,Google,119.48,21710000
Stock_4,2023-07-06,Google,120.11,24670000
Stock_4,2023-07-05,Google,121.75,27500000
Stock_4,2023-07-03,Google,119.9,14470000
Stock_4,2023-06-30,Google,119.7,29530000
Stock_4,2023-06-29,Google,119.1,24040000
Stock_4,2023-06-28,Google,120.18,27050000
Stock_4,2023-06-27,Google,118.33,39370000
Stock_4,2023-06-26,Google,118.34,33680000
Stock_4,2023-06-23,Google,122.34,34910000
Stock_4,2023-06-22,Google,123.15,26820000
Stock_4,2023-06-21,Google,120.55,30070000
Stock_4,2023-06-20,Google,123.1,25370000
Stock_4,2023-06-16,Google,123.53,45540000
Stock_4,2023-06-15,Google,125.09,35170000
Stock_4,2023-06-14,Google,123.67,30340000
Stock_4,2023-06-13,Google,123.83,21890000
Stock_4,2023-06-12,Google,123.64,27420000
Stock_4,2023-06-09,Google,122.23,23780000
Stock_4,2023-06-08,Google,122.14,29390000
Stock_4,2023-06-07,Google,122.5,52540000
Stock_4,2023-06-06,Google,127.31,25970000
Stock_4,2023-06-05,Google,126.01,30680000
Stock_4,2023-06-02,Google,124.67,26980000
Stock_4,2023-06-01,Google,123.72,30530000
Stock_4,2023-05-31,Google,122.87,37240000
Stock_4,2023-05-30,Google,123.67,35000000
Stock_4,2023-05-26,Google,124.61,35640000
Stock_4,2023-05-25,Google,123.48,40790000
Stock_4,2023-05-24,Google,120.9,33160000
Stock_4,2023-05-23,Google,122.56,33850000
Stock_4,2023-05-22,Google,125.05,34990000
Stock_4,2023-05-19,Google,122.76,41010000
Stock_4,2023-05-18,Google,122.83,34400000
Stock_4,2023-05-17,Google,120.84,33320000
Stock_4,2023-05-16,Google,119.51,45040000
Stock_4,2023-05-15,Google,116.51,36130000
Stock_4,2023-05-12,Google,117.51,41100000
Stock_4,2023-05-11,Google,116.57,78900000
Stock_4,2023-05-10,Google,111.75,63150000
Stock_4,2023-05-09,Google,107.35,36360000
Stock_4,2023-05-08,Google,107.77,26510000
Stock_4,2023-05-05,Google,105.57,26640000
Stock_4,2023-05-04,Google,104.69,23320000
Stock_4,2023-05-03,Google,105.41,21530000
Stock_4,2023-05-02,Google,105.32,31000000
Stock_4,2023-05-01,Google,107.2,25610000
Stock_4,2023-04-28,Google,107.34,36140000
Stock_4,2023-04-27,Google,107.59,49770000
Stock_4,2023-04-26,Google,103.71,53140000
Stock_4,2023-04-25,Google,103.85,42170000
Stock_4,2023-04-24,Google,105.97,23320000
Stock_4,2023-04-21,Google,105.41,25800000
Stock_4,2023-04-20,Google,105.29,27820000
Stock_4,2023-04-19,Google,104.18,20850000
Stock_4,2023-04-18,Google,104.5,26480000
Stock_4,2023-04-17,Google,105.97,37570000
Stock_4,2023-04-14,Google,108.87,26580000
Stock_4,2023-04-13,Google,107.43,24780000
Stock_4,2023-04-12,Google,104.64,24370000
Stock_4,2023-04-11,Google,105.35,26230000
Stock_4,2023-04-10,Google,106.44,27020000
Stock_4,2023-04-06,Google,108.42,48710000
Stock_4,2023-04-05,Google,104.47,27660000
Stock_4,2023-04-04,Google,104.72,24270000
Stock_4,2023-04-03,Google,104.36,24550000
Stock_4,2023-03-31,Google,103.73,36860000
Stock_4,2023-03-30,Google,100.89,32790000
Stock_4,2023-03-29,Google,101.39,28780000
Stock_4,2023-03-28,Google,101.03,31930000
Stock_4,2023-03-27,Google,102.46,31050000
Stock_4,2023-03-24,Google,105.44,30410000
Stock_4,2023-03-23,Google,105.6,40570000
Stock_4,2023-03-22,Google,103.37,43200000
Stock_4,2023-03-21,Google,104.92,41870000
Stock_4,2023-03-20,Google,101.22,32890000
Stock_4,2023-03-17,Google,101.62,61030000
Stock_4,2023-03-16,Google,100.32,65270000
Stock_4,2023-03-15,Google,96.11,50190000
Stock_4,2023-03-14,Google,93.97,35490000
Stock_4,2023-03-13,Google,91.11,37340000
Stock_4,2023-03-10,Google,90.63,35940000
Stock_4,2023-03-09,Google,92.32,28460000
Stock_4,2023-03-08,Google,94.25,34100000
Stock_4,2023-03-07,Google,93.86,27840000
Stock_4,2023-03-06,Google,95.13,32640000
Stock_4,2023-03-03,Google,93.65,35080000
Stock_4,2023-03-02,Google,92,32020000
Stock_4,2023-03-01,Google,90.36,30920000
Stock_4,2023-02-28,Google,90.06,30140000
Stock_4,2023-02-27,Google,89.87,27500000
Stock_4,2023-02-24,Google,89.13,36590000
Stock_4,2023-02-23,Google,90.89,41210000
Stock_4,2023-02-22,Google,91.65,30880000
Stock_4,2023-02-21,Google,91.79,33630000
Stock_4,2023-02-17,Google,94.35,34280000
Stock_4,2023-02-16,Google,95.51,39900000
Stock_4,2023-02-15,Google,96.94,50050000
Stock_4,2023-02-14,Google,94.68,54730000
Stock_4,2023-02-13,Google,94.61,49880000
Stock_4,2023-02-10,Google,94.57,54980000
Stock_4,2023-02-09,Google,95.01,118940000
Stock_4,2023-02-08,Google,99.37,94420000
Stock_4,2023-02-07,Google,107.64,48130000
Stock_4,2023-02-06,Google,102.9,31630000
Stock_4,2023-02-03,Google,104.78,65310000
Stock_4,2023-02-02,Google,107.74,66960000
Stock_4,2023-02-01,Google,100.43,33580000
Stock_4,2023-01-31,Google,98.84,29870000
Stock_4,2023-01-30,Google,96.94,26980000
Stock_4,2023-01-27,Google,99.37,33880000
Stock_4,2023-01-26,Google,97.52,30040000
Stock_4,2023-01-25,Google,95.22,42200000
Stock_4,2023-01-24,Google,97.7,32700000
Stock_4,2023-01-23,Google,99.79,39910000
Stock_4,2023-01-20,Google,98.02,63190000
Stock_4,2023-01-19,Google,93.05,36900000
Stock_4,2023-01-18,Google,91.12,29120000
Stock_4,2023-01-17,Google,91.29,32530000
Stock_4,2023-01-13,Google,92.12,26330000
Stock_4,2023-01-12,Google,91.13,30130000
Stock_4,2023-01-11,Google,91.52,26740000
Stock_4,2023-01-10,Google,88.42,30390000
Stock_4,2023-01-09,Google,88.02,28910000
Stock_4,2023-01-06,Google,87.34,41380000
Stock_4,2023-01-05,Google,86.2,26940000
Stock_4,2023-01-04,Google,88.08,33840000
Stock_4,2023-01-03,Google,89.12,28080000
Stock_4,2022-12-30,Google,88.23,23990000
Stock_4,2022-12-29,Google,88.45,22600000
Stock_4,2022-12-28,Google,86.02,19020000
Stock_4,2022-12-27,Google,87.39,19680000
Stock_4,2022-12-23,Google,89.23,23000000
Stock_4,2022-12-22,Google,87.76,27430000
Stock_4,2022-12-21,Google,89.58,24710000
Stock_4,2022-12-20,Google,89.02,23180000
Stock_4,2022-12-19,Google,88.44,28770000
Stock_4,2022-12-16,Google,90.26,58010000
Stock_4,2022-12-15,Google,90.86,39960000
Stock_4,2022-12-14,Google,95.07,28730000
Stock_4,2022-12-13,Google,95.63,40520000
Stock_4,2022-12-12,Google,93.31,29420000
Stock_4,2022-12-09,Google,92.83,28230000
Stock_4,2022-12-08,Google,93.71,32140000
Stock_4,2022-12-07,Google,94.94,30980000
Stock_4,2022-12-06,Google,96.98,24850000
Stock_4,2022-12-05,Google,99.48,24310000
Stock_4,2022-12-02,Google,100.44,21480000
Stock_4,2022-12-01,Google,100.99,28690000
Stock_4,2022-11-30,Google,100.99,43650000
Stock_4,2022-11-29,Google,95.19,20060000
Stock_4,2022-11-28,Google,96.05,26250000
Stock_4,2022-11-25,Google,97.46,9700000
Stock_4,2022-11-23,Google,98.46,18870000
Stock_4,2022-11-22,Google,97.05,23440000
Stock_4,2022-11-21,Google,95.6,21650000
Stock_4,2022-11-18,Google,97.43,28340000
Stock_4,2022-11-17,Google,98.36,26050000
Stock_4,2022-11-16,Google,98.85,29110000
Stock_4,2022-11-15,Google,98.44,41640000
Stock_4,2022-11-14,Google,95.7,30180000
Stock_4,2022-11-11,Google,96.41,33090000
Stock_4,2022-11-10,Google,93.94,51620000
Stock_4,2022-11-09,Google,87.32,31770000
Stock_4,2022-11-08,Google,88.9,30430000
Stock_4,2022-11-07,Google,88.49,34080000
Stock_4,2022-11-04,Google,86.58,51120000
Stock_4,2022-11-03,Google,83.43,61290000
Stock_4,2022-11-02,Google,86.97,57040000
Stock_4,2022-11-01,Google,90.47,47160000
Stock_4,2022-10-31,Google,94.51,31680000
Stock_4,2022-10-28,Google,96.29,43700000
Stock_4,2022-10-27,Google,92.22,60710000
Stock_4,2022-10-26,Google,94.93,88280000
Stock_4,2022-10-25,Google,104.48,40610000
Stock_4,2022-10-24,Google,102.52,27180000
Stock_4,2022-10-21,Google,101.13,32460000
Stock_4,2022-10-20,Google,99.97,25320000
Stock_4,2022-10-19,Google,99.63,23810000
Stock_4,2022-10-18,Google,100.77,24060000
Stock_4,2022-10-17,Google,99.97,28420000
Stock_4,2022-10-14,Google,96.56,25410000
Stock_4,2022-10-13,Google,99.06,34570000
Stock_4,2022-10-12,Google,97.56,21880000
Stock_4,2022-10-11,Google,97.18,26510000
Stock_4,2022-10-10,Google,97.86,18230000
Stock_4,2022-10-07,Google,98.68,27500000
Stock_4,2022-10-06,Google,101.42,22320000
Stock_4,2022-10-05,Google,101.43,22180000
Stock_4,2022-10-04,Google,101.64,28850000
Stock_4,2022-10-03,Google,98.64,27980000
Stock_4,2022-09-30,Google,95.65,32940000
Stock_4,2022-09-29,Google,97.42,31050000
Stock_4,2022-09-28,Google,100.05,32470000
Stock_4,2022-09-27,Google,97.5,30070000
Stock_4,2022-09-26,Google,98.17,27070000
Stock_4,2022-09-23,Google,98.74,31630000
Stock_4,2022-09-22,Google,100.14,34300000
Stock_4,2022-09-21,Google,99.28,31490000
Stock_4,2022-09-20,Google,101.14,26520000
Stock_4,2022-09-19,Google,103.07,23040000
Stock_4,2022-09-16,Google,102.8,42800000
Stock_4,2022-09-15,Google,102.91,34190000
Stock_4,2022-09-14,Google,105,26400000
Stock_4,2022-09-13,Google,104.32,38170000
Stock_4,2022-09-12,Google,110.86,22970000
Stock_4,2022-09-09,Google,110.65,23210000
Stock_4,2022-09-08,Google,108.38,24240000
Stock_4,2022-09-07,Google,109.45,23170000
Stock_4,2022-09-02,Google,107.85,24160000
Stock_4,2022-09-01,Google,109.74,28360000
Stock_4,2022-08-31,Google,108.22,28630000
Stock_4,2022-08-30,Google,108.94,27510000
Stock_4,2022-08-29,Google,109.42,21190000
Stock_4,2022-08-26,Google,110.34,37250000
Stock_4,2022-08-25,Google,116.65,16960000
Stock_4,2022-08-24,Google,113.69,17730000
Stock_4,2022-08-23,Google,113.86,15870000
Stock_4,2022-08-22,Google,114.24,21460000
Stock_4,2022-08-19,Google,117.21,21810000
Stock_4,2022-08-18,Google,120.17,17990000
Stock_4,2022-08-17,Google,119.55,22850000
Stock_4,2022-08-16,Google,121.7,19040000
Stock_4,2022-08-15,Google,122.08,19490000
Stock_4,2022-08-12,Google,121.68,19100000
Stock_4,2022-08-11,Google,118.84,24290000
Stock_4,2022-08-10,Google,119.7,30930000
Stock_4,2022-08-09,Google,116.63,19090000
Stock_4,2022-08-08,Google,117.3,19170000
Stock_4,2022-08-05,Google,117.47,19160000
Stock_4,2022-08-04,Google,118.19,21600000
Stock_4,2022-08-03,Google,118.08,28500000
Stock_4,2022-08-02,Google,115.13,20240000
Stock_4,2022-08-01,Google,114.86,26030000
Stock_4,2022-07-29,Google,116.32,37220000
Stock_4,2022-07-28,Google,114.22,32820000
Stock_4,2022-07-27,Google,113.06,59860000
Stock_4,2022-07-26,Google,105.02,47990000
Stock_4,2022-07-25,Google,107.51,34690000
Stock_4,2022-07-22,Google,107.9,48900000
Stock_4,2022-07-21,Google,114.34,32680000
Stock_4,2022-07-20,Google,113.9,35600000
Stock_4,2022-07-19,Google,113.81,36530000
Stock_4,2022-07-18,Google,109.03,43160000
Stock_4,2022-07-15,Google,111.78,46770000
Stock_4,2022-07-14,Google,110.37,37000000
Stock_4,2022-07-13,Google,111.35,43720000
Stock_4,2022-07-12,Google,114.02,29960000
Stock_4,2022-07-11,Google,115.68,31240000
Stock_4,2022-07-08,Google,119.35,38240000
Stock_4,2022-07-07,Google,118.78,40940000
Stock_4,2022-07-06,Google,114.57,37430000
Stock_4,2022-07-01,Google,108.74,35480000
Stock_4,2022-06-30,Google,108.96,43170000
Stock_4,2022-06-29,Google,111.7,24720000
Stock_4,2022-06-28,Google,112.01,35880000
Stock_4,2022-06-27,Google,115.83,36420000
Stock_4,2022-06-24,Google,117.97,41160000
Stock_4,2022-06-23,Google,112.24,28360000
Stock_4,2022-06-22,Google,111.49,30770000
Stock_4,2022-06-17,Google,107.14,51380000
Stock_4,2022-06-16,Google,106.03,51680000
Stock_4,2022-06-15,Google,109.76,39700000
Stock_4,2022-06-14,Google,106.72,33710000
Stock_4,2022-06-13,Google,106.39,47250000
Stock_4,2022-06-10,Google,111.16,41480000
Stock_4,2022-06-09,Google,114.84,25800000
Stock_4,2022-06-08,Google,117.19,26110000
Stock_4,2022-06-07,Google,117.15,31590000
Stock_4,2022-06-06,Google,116.82,33540000
Stock_4,2022-06-03,Google,114.54,26140000
Stock_4,2022-06-02,Google,117.62,37990000
Stock_4,2022-06-01,Google,113.89,36610000
Stock_4,2022-05-27,Google,112.32,37910000
Stock_4,2022-05-26,Google,107.79,37950000
Stock_4,2022-05-25,Google,105.81,40260000
Stock_4,2022-05-24,Google,105.97,76780000
Stock_4,2022-05-23,Google,111.49,37180000
Stock_4,2022-05-20,Google,108.91,48960000
Stock_4,2022-05-19,Google,110.38,34140000
Stock_4,2022-05-18,Google,111.9,35130000
Stock_4,2022-05-17,Google,116.47,23050000
Stock_4,2022-05-16,Google,114.44,25990000
Stock_4,2022-05-13,Google,116.05,35040000
Stock_4,2022-05-12,Google,112.84,53840000
Stock_4,2022-05-11,Google,113.6,37530000
Stock_4,2022-05-10,Google,114.39,39900000
Stock_4,2022-05-09,Google,112.51,40800000
Stock_4,2022-05-06,Google,115.75,39710000
Stock_4,2022-05-05,Google,116.51,45840000
Stock_4,2022-05-04,Google,122.26,49920000
Stock_4,2022-05-03,Google,117.33,24970000
Stock_4,2022-05-02,Google,116.58,35530000
Stock_4,2022-04-29,Google,114.11,42680000
Stock_4,2022-04-28,Google,118.52,48880000
Stock_4,2022-04-27,Google,114.29,91820000
Stock_4,2022-04-26,Google,118.65,73050000
Stock_4,2022-04-25,Google,123.07,46130000
Stock_4,2022-04-22,Google,119.64,56880000
Stock_4,2022-04-21,Google,124.81,36450000
Stock_4,2022-04-20,Google,128.04,31700000
Stock_4,2022-04-19,Google,130.01,26490000
Stock_4,2022-04-18,Google,127.68,20810000
Stock_4,2022-04-14,Google,126.73,31600000
Stock_4,2022-04-13,Google,129.89,27930000
Stock_4,2022-04-12,Google,127.71,32710000
Stock_4,2022-04-11,Google,128.82,36880000
Stock_4,2022-04-08,Google,133.29,25140000
Stock_4,2022-04-07,Google,135.89,26230000
Stock_4,2022-04-06,Google,136.55,32470000
Stock_4,2022-04-05,Google,140.59,21420000
Stock_4,2022-04-04,Google,142.97,25970000
Stock_4,2022-04-01,Google,140.15,25940000
Stock_4,2022-03-31,Google,139.07,37520000
Stock_4,2022-03-30,Google,141.94,19880000
Stock_4,2022-03-29,Google,142.51,34320000
Stock_4,2022-03-28,Google,141.46,35050000
Stock_4,2022-03-25,Google,141.67,24140000
Stock_4,2022-03-24,Google,141.57,26400000
Stock_4,2022-03-23,Google,138.28,25150000
Stock_4,2022-03-22,Google,139.87,35500000
Stock_4,2022-03-21,Google,136.1,26830000
Stock_4,2022-03-18,Google,136.13,44570000
Stock_4,2022-03-17,Google,133.84,28260000
Stock_4,2022-03-16,Google,133.28,35580000
Stock_4,2022-03-15,Google,129.2,30920000
Stock_4,2022-03-14,Google,125.95,38810000
Stock_4,2022-03-11,Google,129.87,31530000
Stock_4,2022-03-10,Google,132.43,27100000
Stock_4,2022-03-09,Google,133.42,37030000
Stock_4,2022-03-08,Google,127.1,40430000
Stock_4,2022-03-07,Google,126.38,45110000
Stock_4,2022-03-04,Google,131.91,30450000
Stock_4,2022-03-03,Google,133.9,24600000
Stock_4,2022-03-02,Google,134.57,23520000
Stock_4,2022-03-01,Google,134.06,26500000
Stock_4,2022-02-28,Google,135.06,38860000
Stock_4,2022-02-25,Google,134.46,36410000
Stock_4,2022-02-24,Google,132.69,54460000
Stock_4,2022-02-23,Google,127.59,32790000
Stock_4,2022-02-18,Google,130.4,45620000
Stock_4,2022-02-17,Google,132.54,38950000
Stock_4,2022-02-16,Google,137.74,25020000
Stock_4,2022-02-15,Google,136.61,26710000
Stock_4,2022-02-14,Google,135.53,34300000
Stock_4,2022-02-11,Google,134.28,39960000
Stock_4,2022-02-10,Google,138.62,39330000
Stock_4,2022-02-09,Google,141.59,40140000
Stock_4,2022-02-08,Google,139.4,54280000
Stock_4,2022-02-07,Google,139.2,54970000
Stock_4,2022-02-04,Google,143.29,58000000
Stock_4,2022-02-03,Google,143.09,71520000
Stock_4,2022-02-02,Google,148,123200000
Stock_4,2022-02-01,Google,137.64,68640000
Stock_4,2022-01-31,Google,135.3,39990000
Stock_4,2022-01-28,Google,133.35,34360000
Stock_4,2022-01-27,Google,129.01,32020000
Stock_4,2022-01-26,Google,129.23,49130000
Stock_4,2022-01-25,Google,126.93,46960000
Stock_4,2022-01-24,Google,130.8,76690000
Stock_4,2022-01-21,Google,130.35,55650000
Stock_4,2022-01-20,Google,133.31,29910000
Stock_4,2022-01-19,Google,135.12,28650000
Stock_4,2022-01-14,Google,139.48,29660000
Stock_4,2022-01-13,Google,138.59,31440000
Stock_4,2022-01-12,Google,141.43,26110000
Stock_4,2022-01-11,Google,139.74,28730000
Stock_4,2022-01-10,Google,138.67,44410000
Stock_4,2022-01-07,Google,137.02,29760000
Stock_4,2022-01-06,Google,137.75,37350000
Stock_4,2022-01-05,Google,137.77,54620000
Stock_4,2022-01-04,Google,144.4,28400000
Stock_4,2022-01-03,Google,144.99,28680000
Stock_4,2021-12-31,Google,144.85,18140000
Stock_4,2021-12-30,Google,146.2,15690000
Stock_4,2021-12-29,Google,146.65,17790000
Stock_4,2021-12-28,Google,146.69,18250000
Stock_4,2021-12-27,Google,147.91,15980000
Stock_4,2021-12-23,Google,146.92,26380000
Stock_4,2021-12-22,Google,146.41,26320000
Stock_4,2021-12-21,Google,143.47,28760000
Stock_4,2021-12-20,Google,141.61,27190000
Stock_4,2021-12-17,Google,141.73,51020000
Stock_4,2021-12-16,Google,144.45,33650000
Stock_4,2021-12-15,Google,146.44,36370000
Stock_4,2021-12-14,Google,143.91,38450000
Stock_4,2021-12-13,Google,145.83,27070000
Stock_4,2021-12-10,Google,148,24460000
Stock_4,2021-12-09,Google,147.64,23270000
Stock_4,2021-12-08,Google,148.19,24270000
Stock_4,2021-12-07,Google,147.27,32240000
Stock_4,2021-12-06,Google,143.15,30620000
Stock_4,2021-12-03,Google,142,41230000
Stock_4,2021-12-02,Google,142.97,29190000
Stock_4,2021-12-01,Google,141.05,34060000
Stock_4,2021-11-30,Google,141.9,42070000
Stock_4,2021-11-29,Google,145.53,32600000
Stock_4,2021-11-24,Google,146.12,18040000
Stock_4,2021-11-23,Google,145.78,27230000
Stock_4,2021-11-22,Google,146.3,30630000
Stock_4,2021-11-19,Google,148.93,33700000
Stock_4,2021-11-18,Google,149.84,35630000
Stock_4,2021-11-17,Google,148.05,19600000
Stock_4,2021-11-16,Google,147.88,18900000
Stock_4,2021-11-15,Google,148.45,23510000
Stock_4,2021-11-12,Google,148.68,22360000
Stock_4,2021-11-11,Google,145.77,16520000
Stock_4,2021-11-10,Google,145.89,29970000
Stock_4,2021-11-09,Google,148.92,19530000
Stock_4,2021-11-08,Google,149.03,23050000
Stock_4,2021-11-05,Google,148.85,38350000
Stock_4,2021-11-04,Google,148.27,38410000
Stock_4,2021-11-03,Google,146.6,27490000
Stock_4,2021-11-02,Google,145.43,33480000
Stock_4,2021-11-01,Google,143.5,46920000
Stock_4,2021-10-29,Google,148.05,43320000
Stock_4,2021-10-28,Google,145.85,36210000
Stock_4,2021-10-27,Google,146.22,85780000
Stock_4,2021-10-26,Google,139.31,49240000
Stock_4,2021-10-25,Google,137.45,34410000
Stock_4,2021-10-22,Google,137.57,50590000
Stock_4,2021-10-21,Google,141.89,26290000
Stock_4,2021-10-20,Google,141.77,23290000
Stock_4,2021-10-19,Google,143.24,20160000
Stock_4,2021-10-18,Google,142.78,20400000
Stock_4,2021-10-15,Google,141.37,30270000
Stock_4,2021-10-14,Google,141.15,31930000
Stock_4,2021-10-13,Google,137.58,19660000
Stock_4,2021-10-12,Google,136.45,36330000
Stock_4,2021-10-11,Google,138.91,17950000
Stock_4,2021-10-08,Google,139.79,26530000
Stock_4,2021-10-07,Google,139.23,25110000
Stock_4,2021-10-06,Google,137.57,24360000
Stock_4,2021-10-05,Google,136.02,32400000
Stock_4,2021-10-04,Google,133.66,51200000
Stock_4,2021-10-01,Google,136.54,35360000
Stock_4,2021-09-30,Google,133.68,38030000
Stock_4,2021-09-29,Google,134.35,30850000
Stock_4,2021-09-28,Google,135.83,45770000
Stock_4,2021-09-27,Google,141.07,21880000
Stock_4,2021-09-24,Google,142.21,22980000
Stock_4,2021-09-23,Google,141.22,20950000
Stock_4,2021-09-22,Google,140.28,25060000
Stock_4,2021-09-21,Google,139.03,25330000
Stock_4,2021-09-20,Google,138.72,46520000
Stock_4,2021-09-17,Google,140.8,53380000
Stock_4,2021-09-16,Google,143.61,26200000
Stock_4,2021-09-15,Google,144.43,27410000
Stock_4,2021-09-14,Google,142.54,19670000
Stock_4,2021-09-13,Google,142.33,22090000
Stock_4,2021-09-10,Google,140.88,36840000
Stock_4,2021-09-09,Google,143.54,15320000
Stock_4,2021-09-08,Google,143.69,18350000
Stock_4,2021-09-03,Google,143.74,19850000
Stock_4,2021-09-02,Google,143.29,32360000
Stock_4,2021-09-01,Google,145.22,21940000
Stock_4,2021-08-31,Google,144.7,22450000
Stock_4,2021-08-30,Google,144.59,24430000
Stock_4,2021-08-27,Google,144,28780000
Stock_4,2021-08-26,Google,141.44,20610000
Stock_4,2021-08-25,Google,142.08,15850000
Stock_4,2021-08-24,Google,141.26,19270000
Stock_4,2021-08-23,Google,140.04,28450000
Stock_4,2021-08-20,Google,137.43,31190000
Stock_4,2021-08-19,Google,135.68,21780000
Stock_4,2021-08-18,Google,135.45,19260000
Stock_4,2021-08-17,Google,136.66,21720000
Stock_4,2021-08-16,Google,138.31,22400000
Stock_4,2021-08-13,Google,137.73,15950000
Stock_4,2021-08-12,Google,137.19,16520000
Stock_4,2021-08-11,Google,136.28,15350000
Stock_4,2021-08-10,Google,136.81,19410000
Stock_4,2021-08-09,Google,136.91,17770000
Stock_4,2021-08-06,Google,135.74,20490000
Stock_4,2021-08-05,Google,136.25,17870000
Stock_4,2021-08-04,Google,135.13,19680000
Stock_4,2021-08-03,Google,135.63,20760000
Stock_4,2021-08-02,Google,134.85,21630000
Stock_4,2021-07-30,Google,134.73,25580000
Stock_4,2021-07-29,Google,135.78,31720000
Stock_4,2021-07-28,Google,136.09,95130000
Stock_4,2021-07-27,Google,131.9,54710000
Stock_4,2021-07-26,Google,134.04,30570000
Stock_4,2021-07-23,Google,133.01,41510000
Stock_4,2021-07-22,Google,128.42,14300000
Stock_4,2021-07-21,Google,127.55,20750000
